"","MovieTitle","Reviewer","ReviewDate","Stars","Textreview","TitleReview"
"42","Megalopolis","dedawson-82561","5 May 2024","3/10","This is like a movie made to include all the banter in the writers' room for a sitcom. Like, ""Hey, what if the Seinfeld character gets out of his car and he's rolling it barefoot like Fred Flintstone's car,"" one writer would say, and another writer would say, ""and he's got a big rock in the back for a brake like an anchor."" And the room chuckles and instead of just moving on, they put it in the show. The cameos of actors and comics are fun. The old brand names are cool, except no one under 60 will understand many of them. It's silly, cartoonish, and basically pointless. See it as a lark that got produced because Seinfeld is Seinfeld. Throw your critical standards to the wind and guess who's playing the Walter Cronkite character."," Cameos and callbacks but not really funny"
"43","Megalopolis","spoonerstreet","4 May 2024","","All you need to know about this movie is that the world's greatest comedian decided that writing a cow fart joke into this movie was a good idea. Every minute of this movie is just a bother excuse to put a comedian friend into the film. The best actor in the movie is the little girl (oh and Hugh Grant) and there are some real heavyweights in this one.It had some real potential, but just like every other movie released by Metflix, it had no idea what it wanted to be. Sometimes an Airplane wannabe, sometimes a weird art piece, and other times taking the absolute shortest path to a bad joke.It really had potential, but it is now just the 20th straight bad movie that Melissa McCarthy has been in."," Completely soul-less"
"44","Megalopolis","mukesh-jethwani","5 May 2024","7/10","I wanted to like it so bad. I kept on waiting for it to get funny or interesting. After half the movie, I asked myself why am I torturing myself with this movie. This movie is not even funny. There are dry jokes here and there but it's not funny. I was really excited when I saw the cast and who it was directed by but damn I was wrong. With so many good actors and actresses there is so much that could be done to make it funny. Either way, may be it gets funny after half the movie but I don't have the will or desire to watch the remaining half. Either way, there was a lot of potential and I had high hopes."," I wanted to like it"
"45","Megalopolis","RedMars2017","3 May 2024","","This feels like that Dick Turpin series on Apple TV: proof that no matter how talented the cast of comedians, if the script ain't funny, it ain't funny. It starts off like a weird but charming mix of Willy Wonka and Airplane, but then descends into a big budget car crash.I imagine Jerry Seinfeld went to Netflix and said ""I'd like to make a film about my love of cereal and I can get my mates to act in it"" and at no point during production did anyone tell him that maybe it's not working.It does have a couple of funny bits but outstays it's welcome by 90 mins. Enough here to fill a wacky sketch. But when 30 mins of jokes rely on them misnaming Pop Tarts ""Trat Pop"", you know you're in trouble. Avoid."," Awfully unfunny"
"46","Megalopolis","passenger70","3 May 2024","1/10","This a really funny film but the drawback is that the references are all so specific to the early 60's (with a few anachronisms) that a lot of younger reviewers will have their hair parted by the sheer volume of jokes going over their heads. They can however enjoy the stacked cast (loved Bill Burr as JFK) and I dare I say that it manages to redeem some actors like Amy Schumer and Melissa McCarthy who have been in the cultural doghouse for quite some time. The script is packed with all sorts of wild ideas and sometimes even gives some food for thought. What at first seemed like a silly idea for a story reminded me that that's what comedies are and the script had so much detail that I was reminded of all sorts of movies from Blake Edwards to Willy Wonka. Thanks Jerry for making an actual comedic movie - something I haven't seen in a long while."," Soda Pop Art"
"47","Megalopolis","gehete-40949","3 May 2024","","Pretty much the worst criticism you can lay on to a comedian but it is true. The movie has a satirical premise with lots of comedian cameos and a loosely reality based success story of the kelloggs staple procuct pop tarts. The story or premise are never the focal point, just elements to start sketch like scenes with over the top acting and comedic lines. The sketches however are never very funny, the few celebrity cameos kind of fall flat and the overthetopness never reaches absurdities warranting so bad that its good status. I was not expecting a bee movie type landing on your feet happenstance but i was hoping for it after the trailer made it look like there was quality comedy involved yet the movie started out weak. But no real saving grace to be found here. Just very mediocre, very flat and unfunny."," not funny"
"48","Megalopolis","Wiebkewestedt","4 May 2024","7/10","This has a lot of funny references, it's definitely entertaining. I don't know why it's rated so low. It simply does not deserve that. The acting is great, the cast outstanding, the story is fun to follow.The big actor names keep coming, and it certainly makes the movie! It's cute! I suppose, if you're looking for a realistic documentary on the birth of the pop tart, you'll probably be better off reading up on Kellogg's and Post but I don't think that's the intent of this movie. I watched this by myself and laughed out loud several times, I think that's a pretty good sign. Give it a try, I think you will enjoy it. Unless you're a super grumpy person."," What's not to like, it's very entertaining!"
"49","Megalopolis","jbrassar-1","5 May 2024","","Jerry Seinfeld should have stayed home and sit on his money instead of producing, directing and leading in this pile of frosty and unfunny, unfrozen mishmash of nonsense. How much have they paid the media to review this as good family entertainment?? If there is any moment that is reality-based in it, I've entirely missed it. As for the jokes, from every star cameo to the main ensemble delivering them, they are so forced and disconnected, as if they were all written separately without concern for the development of the story. It was embarrassing to watch many talented actors be dragged through this mess, hamming it up left and right, I'll make an exception for John Hamm who delivered without self-conscious mockery.It felt like Hugh Grant was cursing himself for being in it every time he showed up. Truly en embarrassment. Don't waste your viewing time."," Fails on every level"
"50","Megalopolis","kookookeedoo","9 May 2024","3/10","Is this the funniest movie I've ever seen? No. But it is definitely the funniest movie I've seen lately. And that's quite an accomplishment, considering I'd have no reservations about watching this with my 8 year old nephew. Of course, a lot of the humor would be over his head, but who would have thought that a movie so utterly unobjectionable could also be so funny? Kudo's to Jerry Seinfeld, because I think he's succeeded in making a live action movie with a level of comedy similar to classic cartoons. You know what I'm talking about- absurd, slapstick, yet with that bit of wry, adult humor that the kids don't get but the adults find very funny. Not to mention that this movie also probably has one of the best comedy ensemble casts of all time. Granted, it may have gotten a little too silly at a few points, but no movie is perfect. I'm really surprised to hear people hating on it so much. I went in with very low expectations based on the reviews, but I was literally laughing consistently through the whole thing. The world could use more comedy like this. Nice work Jerry!"," Do people just not like fun movies anymore?"
"51","The Idea of You","TananaKo","27 April 2024","","I saw this last night at the Atlanta Film Festival alongside a friend who is also in her 40s. We went into it calling it ""the Harry Styles fanfiction movie"" and knowing it was going to be a bit of a fantastical and sexy romp, but we both agreed at the end that we were surprised at how emotional we got watching it. I guess I shouldn't actually be surprised at this knowing that Jennifer Westfeldt was one of the writers, since I'm a huge fan of how she portrays women and relationships. (Kissing Jessica Stein is one of my major cultural touchstone movies.) I'm also a big Michael Showalter fan, but had never really associated him with telling this kind of story before. He gave a Director Q&A after, and I really appreciated hearing him talk about the process of making this, especially with regards to not making Hayes or the idea of being in a boy band a ""joke"" or something to poke fun at.The best part of this movie is the fact that it shows something we rarely see on screen: the idea of a woman in her 40s being found intriguing, sexy, and desirable, and the object of pursuit by a younger, attractive man. The way that it achieves this is nothing new to movies - love at first sight, Solene being the only woman he can think about, and that she stirred something in him that no one else can. This is a common mechanism in female fanastical romances (see also: Fifty Shades of Grey) because, well, it's one of the biggest fantasies we all have, especially for heterosexual women. (Let's hope that it doesn't spawn an epidemic of middle-aged women ""accidentally"" breaking into band trailers at music festivals.) But it does, at its core, speak to a fantasy that anyone who wants to be loved has: that we will be seen for who we are, not for our familial or life situation, the wrinkles on our face, or the birthdate on our driver's license.The other unique thing that the movie portrays is the idea of men being emotionally vulnerable. The way that you see Hayes falling for Solene and expressing his feelings about her is not something you see very often with male leads. Again, this may be a bit of a heterosexual female fantasy, but I think it comes at a time when society is beginning to be more accepting and understanding of the need for men to be able to express their emotions. If you want to know why so many women love The Notebook (another fantastical romance), think about how you see Ryan Gosling's character show just how emotionally attached he is to Rachel McAdams's character. You don't see this in that many movies, but when you do, there's a very good chance that women love it.The film also makes good points about the hypocrisy of society with how Hayes and Solene's relationship is treated, how no one bats an eyelash when male celebrities date women 10, 20, even 50 years younger than they are (ahem, Robert De Niro and Al Pacino), but the idea of a woman dating a younger man is scandalous. This is a point made by Annie Mumolo, who I always love to see on screen, but who is regrettably underutilized here as the best friend character. There is definitely a feminist undercurrent to the movie, including some really cute lines made by Solene's daughter, but it's doesn't hit you over the head with it.Although there are some areas I would've liked to have been handled better, such as the scene where there's tension with the other band members, overall it's a sweet and emotional movie that gives us something I think all women would agree that we want: recognition that we are more than just our age."," Surprisingly emotional and sexy"
"52","The Idea of You","EUyeshima","11 May 2024","7/10","It's hard to believe Anne Hathaway is the same age as Bette Davis as Margo Channing in ""All About Eve"". However, Hathaway truly owns 40 in this 2024 romcom as she plays Solene, a successful Silver Lake art gallery owner still smarting from a divorce three years prior. While taking her teenaged daughter to Coachella, she meets Hayes Campbell, the 24-year-old lead singer of globally popular boy band August Moon. Sparks fly immediately, and homemade sandwiches lead to an extended rendezvous on a world tour. While Nicholas Galitzine fulfills the limited contours of his role as a smitten pop star, it is really Hathaway that delivers the goods giving an accomplished performance that finally adds maturity to her natural effervescence. Directed by Michael Showalter (whose last film was 2022's underrated ""Spoiler Alert""), the movie definitely swerves with predictable plot turns, but at least thanks to the observant script by Showalter and the wondrous Jennifer Westfeldt, it moves with a certain aplomb that makes it watchable. Enough with the Hathahate."," Hathaway Delivers the Goods in a Formulaic Romcom That Somehow Works"
"53","The Idea of You","hannahb-56182","4 May 2024","","Sex and concerts. That was predominantly what this movie consisted of...I didn't mind how the movie began with them accidentally meeting at Coachella in his trailer. I actually thought that, that was a very cute moment. But, the way the movie proceeded from there was extremely rushed. Hayes goes to see Solem at her gallery, calls her hot, and then they start hooking up.And, there's nothing wrong with two people just wanting to have some fun and hook up. However, what I found hard was that we were only shown these sexual moments rather than moments where their relationship builds...emotionally. Thus, making the time they finally say they love each other completely inconsequential. Because as it was, there was nothing that led up to that, that would make that moment feel significant.Truthfully, I was hoping this movie was going to end with them not getting back together, because I think that not only would have been unexpected, but also realistic. In my opinion, these two characters didn't belong together, and in reality, they probably wouldn't have worked. So, I think they could have given us a nice bittersweet ending similarly to the movie, The Breakup. I just feel that it would have been a fresh and unique move to make.Him waiting five years for basically an f-buddy didn't seem genuine.Overall this movie was okay, I did like that they showed the consequences of dating someone in the industry as opposed to glorifying it, and how it affected everyone, not just Solem. But the long, drawn out concert scenes were cringey and unnecessary, and took away time they could have used to incorporate meaningful instances between the love interests."," Where Was the Falling in Love?"
"54","The Idea of You","TxMike","3 May 2024","7/10","My wife and I watched this movie on its first day of streaming on Prime. We expected it to be a lightweight but entertaining rom-com but we were completely wrong. It is much more than that. It examines a number of societal issues, including:The verbal abuse an older woman takes if she dates a much younger man.The role of paparazzi and social media in inflaming a situation.The realities of balancing motherhood and social life.It also plays on one of my favorite themes, the reality of random events determining our direction in life. Anne Hathaway is Solène, a divorced woman just turning 40. She owns an art gallery, she also has a teenage daughter. One day as her ex-husband is about to take the daughter and friends to Coachella he pulls out due to business in Houston, Solène fills in. In another random, accidental incident she goes into the trailer of a well-known, 24-yr-old entertainer, thinking it was the restroom, and meets him.Nicholas Galitzine, British actor, plays the young entertainer,
Hayes. He is a member of a boy band and takes an immediate liking to Solène. Her first reaction is ""I am too old for you."" His reaction is ""I don't care.""This is a well-done movie, the situations and dialog are interesting, the sound track is very good."," Older woman and younger man, difficulties that presents."
"55","The Idea of You","SamoanGenX78","5 May 2024","","The film resonated personally with me as it delved into the complexities of age-related relationships, striking a chord with how societal judgments can shape our experiences and influence our loved ones. Anne Hathaway's performance, as always, was captivating, effortlessly embodying the nuances of her character. Her portrayal added depth to the narrative, earning a solid 7 out of 10 for her remarkable portrayal and the overall execution of the storyline. The cinematography beautifully captured the essence of the narrative, enhancing the viewing experience. The production design recreated the world of the characters, immersing the audience in their reality. Moreover, the emotional impact was profound, leaving a lasting impression on the viewer. Overall, Hathaway's adept performance, coupled with the engaging plot, stunning visuals, and emotional resonance, resulted in a thoroughly enjoyable cinematic experience, deserving of its commendable rating."," Hathaway suits this genre."
"56","The Idea of You","rialovesthenotebook","4 May 2024","6/10","Anne and Nicholas both had great acting. Worth the watch if you liked movies like Fifty Shades, and rom coms. However, i do think it was rushed, and not that much plot besides a boy in a boyband,
and a girl who sells art. The romance scenes are good, but it's very fast paced. I wouldn't expect much better than most romance flicks, but the music played is good. I thought it was kinda weird for her to be 40 and him to be 20, and that be the basis of it, i'm not sure what they were trying to do with that as Anne and Nicholas look about the same age and you don't really think of that the whole movie. Not a waste of time movie, try it, you might like it. Critic Review is accurate in my opinion."," Honest Opinion from an Anne Hathaway Lover"
"57","The Idea of You","olcare","2 May 2024","","Due to the high ratings and the high Metacritic score, I was curious and decided to give it a chance. Yes, the movie is definitely not bad, but it's a bit hastily resolved for a 74 Metacritic score, and the real-life drama isn't fully explored due to this speed.First of all, unexpectedly, I really liked the acting and the vibe of the film. I found the allure, sexuality,hot and sensuality of the film to be on point, and I believe this was achieved thanks to Anne Hathaway and Nicholas Galitzine. I found the film successful in this regard.Overall, the screenplay is not very original but not bad either, and I'll address its biggest issue at the end.I liked the color palette of the film and the fun, fast-paced scenes during the European tour. It all fit together nicely, and the film didn't fall apart, even though it may not have had a great screenplay. Additionally, I noticed that the film's premise was sometimes unfairly criticized, like lynching in certain places. At this age, we should stop easily judging things that everyone should decide for themselves, like race or choices. We don't have to love or approve of everything, but we should respect others. If you didn't like it very much ,engage with your peers in your own life.Now, onto the biggest letdown of the film for me. The film rushes through the part where it should really throw the audience against the wall when the good story takes a nosedive. This likely has to do with its duration, but it greatly reduces the film's score in my eyes. Because in real life, people don't just get through such cruelty by crying or waiting; life is much harsher and crueler. Moreover, when we fast forward five years, the rush continues and events are easily resolved, which greatly diminished the drama part of the film in my eyes due to these two things.Yes, I know this is a rom-com, but a more dramatic portrayal of such a radical and harsh issue would have made the film more memorable. It's perfectly suitable for an evening movie.Note: In terms of similarity, I watched May December this year, which portrayed the subject matter much more seriously and clearly, but it was also a messy screenplay.Note2: I guess there isn't anything a mother wouldn't do for her daughter or son."," The real life hits a bit different."
"58","The Idea of You","kukupink","8 May 2024","7/10","I've previously read the book, so I anticipated that the movie might not fully live up to my expectations, and unfortunately, I was correct. However, I appreciated how the overall plot was adapted for a faster pace, and both Anne Hathaway and Nicolas Galitzine delivered strong performances. My only gripe is that Ella Rubin seemed too old to convincingly portray Anne Hathaway's teenage daughter; in certain scenes, they resembled siblings rather than mother and daughter, which detracted from the immersion. Nevertheless, the movie excels, particularly in its departure from the book's ending, providing readers with a satisfying closure."," Only one thing"
"59","The Idea of You","renae-00368","2 May 2024","","I am not going to pick apart every detail of this movie. I haven't read the book. I'm not a huge Anne Hathaway fan. But I loved every moment of this movie and how it made me feel. I felt like I was on a holiday from life - I'm not a mother and I'm not yet 40, but I see so many of us living a mundane life, putting ourselves second whether it's for careers or children, and so the excitement of being caught up in the most unexpected fantasy romance is really awakening. I think the lead actors had impeccable chemistry, I enjoyed every little nuance of body language and dialogue (which of course, cannot be perfect, real life isn't perfect!). I will watch this again - thank you for making it!"," Signed up to boost these reviews"
"60","The Idea of You","MyMovieTVRomance","3 May 2024","6/10","Take the 2023 Jennifer Lopez film Marry Me, mix it with the 1999 Julia Roberts film Notting Hill, and you get this movie basically.Good for what it is. But, why do people have to go and make things so complicated, in the words of Avril Lavigne?This movie was pleasant, but also frustrating because the female character was too hung up on her age and what other people thought. Meanwhile, she had a literal Prince charming they're waiting for her, time and time again. All that precious time wasted, worrying over nothing.If anything, this movie demonstrates why people shouldn't let anything get in the way of true love, how silly it is to do so."," Don't throw love away because of other people's ideas of you!"
"61","The Idea of You","TananaKo","27 April 2024","","I saw this last night at the Atlanta Film Festival alongside a friend who is also in her 40s. We went into it calling it ""the Harry Styles fanfiction movie"" and knowing it was going to be a bit of a fantastical and sexy romp, but we both agreed at the end that we were surprised at how emotional we got watching it. I guess I shouldn't actually be surprised at this knowing that Jennifer Westfeldt was one of the writers, since I'm a huge fan of how she portrays women and relationships. (Kissing Jessica Stein is one of my major cultural touchstone movies.) I'm also a big Michael Showalter fan, but had never really associated him with telling this kind of story before. He gave a Director Q&A after, and I really appreciated hearing him talk about the process of making this, especially with regards to not making Hayes or the idea of being in a boy band a ""joke"" or something to poke fun at.The best part of this movie is the fact that it shows something we rarely see on screen: the idea of a woman in her 40s being found intriguing, sexy, and desirable, and the object of pursuit by a younger, attractive man. The way that it achieves this is nothing new to movies - love at first sight, Solene being the only woman he can think about, and that she stirred something in him that no one else can. This is a common mechanism in female fanastical romances (see also: Fifty Shades of Grey) because, well, it's one of the biggest fantasies we all have, especially for heterosexual women. (Let's hope that it doesn't spawn an epidemic of middle-aged women ""accidentally"" breaking into band trailers at music festivals.) But it does, at its core, speak to a fantasy that anyone who wants to be loved has: that we will be seen for who we are, not for our familial or life situation, the wrinkles on our face, or the birthdate on our driver's license.The other unique thing that the movie portrays is the idea of men being emotionally vulnerable. The way that you see Hayes falling for Solene and expressing his feelings about her is not something you see very often with male leads. Again, this may be a bit of a heterosexual female fantasy, but I think it comes at a time when society is beginning to be more accepting and understanding of the need for men to be able to express their emotions. If you want to know why so many women love The Notebook (another fantastical romance), think about how you see Ryan Gosling's character show just how emotionally attached he is to Rachel McAdams's character. You don't see this in that many movies, but when you do, there's a very good chance that women love it.The film also makes good points about the hypocrisy of society with how Hayes and Solene's relationship is treated, how no one bats an eyelash when male celebrities date women 10, 20, even 50 years younger than they are (ahem, Robert De Niro and Al Pacino), but the idea of a woman dating a younger man is scandalous. This is a point made by Annie Mumolo, who I always love to see on screen, but who is regrettably underutilized here as the best friend character. There is definitely a feminist undercurrent to the movie, including some really cute lines made by Solene's daughter, but it's doesn't hit you over the head with it.Although there are some areas I would've liked to have been handled better, such as the scene where there's tension with the other band members, overall it's a sweet and emotional movie that gives us something I think all women would agree that we want: recognition that we are more than just our age."," Surprisingly emotional and sexy"
"62","The Idea of You","EUyeshima","11 May 2024","6/10","It's hard to believe Anne Hathaway is the same age as Bette Davis as Margo Channing in ""All About Eve"". However, Hathaway truly owns 40 in this 2024 romcom as she plays Solene, a successful Silver Lake art gallery owner still smarting from a divorce three years prior. While taking her teenaged daughter to Coachella, she meets Hayes Campbell, the 24-year-old lead singer of globally popular boy band August Moon. Sparks fly immediately, and homemade sandwiches lead to an extended rendezvous on a world tour. While Nicholas Galitzine fulfills the limited contours of his role as a smitten pop star, it is really Hathaway that delivers the goods giving an accomplished performance that finally adds maturity to her natural effervescence. Directed by Michael Showalter (whose last film was 2022's underrated ""Spoiler Alert""), the movie definitely swerves with predictable plot turns, but at least thanks to the observant script by Showalter and the wondrous Jennifer Westfeldt, it moves with a certain aplomb that makes it watchable. Enough with the Hathahate."," Hathaway Delivers the Goods in a Formulaic Romcom That Somehow Works"
"63","The Idea of You","hannahb-56182","4 May 2024","","Sex and concerts. That was predominantly what this movie consisted of...I didn't mind how the movie began with them accidentally meeting at Coachella in his trailer. I actually thought that, that was a very cute moment. But, the way the movie proceeded from there was extremely rushed. Hayes goes to see Solem at her gallery, calls her hot, and then they start hooking up.And, there's nothing wrong with two people just wanting to have some fun and hook up. However, what I found hard was that we were only shown these sexual moments rather than moments where their relationship builds...emotionally. Thus, making the time they finally say they love each other completely inconsequential. Because as it was, there was nothing that led up to that, that would make that moment feel significant.Truthfully, I was hoping this movie was going to end with them not getting back together, because I think that not only would have been unexpected, but also realistic. In my opinion, these two characters didn't belong together, and in reality, they probably wouldn't have worked. So, I think they could have given us a nice bittersweet ending similarly to the movie, The Breakup. I just feel that it would have been a fresh and unique move to make.Him waiting five years for basically an f-buddy didn't seem genuine.Overall this movie was okay, I did like that they showed the consequences of dating someone in the industry as opposed to glorifying it, and how it affected everyone, not just Solem. But the long, drawn out concert scenes were cringey and unnecessary, and took away time they could have used to incorporate meaningful instances between the love interests."," Where Was the Falling in Love?"
"64","The Idea of You","TxMike","3 May 2024","7/10","My wife and I watched this movie on its first day of streaming on Prime. We expected it to be a lightweight but entertaining rom-com but we were completely wrong. It is much more than that. It examines a number of societal issues, including:The verbal abuse an older woman takes if she dates a much younger man.The role of paparazzi and social media in inflaming a situation.The realities of balancing motherhood and social life.It also plays on one of my favorite themes, the reality of random events determining our direction in life. Anne Hathaway is Solène, a divorced woman just turning 40. She owns an art gallery, she also has a teenage daughter. One day as her ex-husband is about to take the daughter and friends to Coachella he pulls out due to business in Houston, Solène fills in. In another random, accidental incident she goes into the trailer of a well-known, 24-yr-old entertainer, thinking it was the restroom, and meets him.Nicholas Galitzine, British actor, plays the young entertainer,
Hayes. He is a member of a boy band and takes an immediate liking to Solène. Her first reaction is ""I am too old for you."" His reaction is ""I don't care.""This is a well-done movie, the situations and dialog are interesting, the sound track is very good."," Older woman and younger man, difficulties that presents."
"65","The Idea of You","SamoanGenX78","5 May 2024","","The film resonated personally with me as it delved into the complexities of age-related relationships, striking a chord with how societal judgments can shape our experiences and influence our loved ones. Anne Hathaway's performance, as always, was captivating, effortlessly embodying the nuances of her character. Her portrayal added depth to the narrative, earning a solid 7 out of 10 for her remarkable portrayal and the overall execution of the storyline. The cinematography beautifully captured the essence of the narrative, enhancing the viewing experience. The production design recreated the world of the characters, immersing the audience in their reality. Moreover, the emotional impact was profound, leaving a lasting impression on the viewer. Overall, Hathaway's adept performance, coupled with the engaging plot, stunning visuals, and emotional resonance, resulted in a thoroughly enjoyable cinematic experience, deserving of its commendable rating."," Hathaway suits this genre."
"66","The Idea of You","rialovesthenotebook","4 May 2024","9/10","Anne and Nicholas both had great acting. Worth the watch if you liked movies like Fifty Shades, and rom coms. However, i do think it was rushed, and not that much plot besides a boy in a boyband,
and a girl who sells art. The romance scenes are good, but it's very fast paced. I wouldn't expect much better than most romance flicks, but the music played is good. I thought it was kinda weird for her to be 40 and him to be 20, and that be the basis of it, i'm not sure what they were trying to do with that as Anne and Nicholas look about the same age and you don't really think of that the whole movie. Not a waste of time movie, try it, you might like it. Critic Review is accurate in my opinion."," Honest Opinion from an Anne Hathaway Lover"
"67","The Idea of You","olcare","2 May 2024","","Due to the high ratings and the high Metacritic score, I was curious and decided to give it a chance. Yes, the movie is definitely not bad, but it's a bit hastily resolved for a 74 Metacritic score, and the real-life drama isn't fully explored due to this speed.First of all, unexpectedly, I really liked the acting and the vibe of the film. I found the allure, sexuality,hot and sensuality of the film to be on point, and I believe this was achieved thanks to Anne Hathaway and Nicholas Galitzine. I found the film successful in this regard.Overall, the screenplay is not very original but not bad either, and I'll address its biggest issue at the end.I liked the color palette of the film and the fun, fast-paced scenes during the European tour. It all fit together nicely, and the film didn't fall apart, even though it may not have had a great screenplay. Additionally, I noticed that the film's premise was sometimes unfairly criticized, like lynching in certain places. At this age, we should stop easily judging things that everyone should decide for themselves, like race or choices. We don't have to love or approve of everything, but we should respect others. If you didn't like it very much ,engage with your peers in your own life.Now, onto the biggest letdown of the film for me. The film rushes through the part where it should really throw the audience against the wall when the good story takes a nosedive. This likely has to do with its duration, but it greatly reduces the film's score in my eyes. Because in real life, people don't just get through such cruelty by crying or waiting; life is much harsher and crueler. Moreover, when we fast forward five years, the rush continues and events are easily resolved, which greatly diminished the drama part of the film in my eyes due to these two things.Yes, I know this is a rom-com, but a more dramatic portrayal of such a radical and harsh issue would have made the film more memorable. It's perfectly suitable for an evening movie.Note: In terms of similarity, I watched May December this year, which portrayed the subject matter much more seriously and clearly, but it was also a messy screenplay.Note2: I guess there isn't anything a mother wouldn't do for her daughter or son."," The real life hits a bit different."
"68","The Idea of You","kukupink","8 May 2024","7/10","I've previously read the book, so I anticipated that the movie might not fully live up to my expectations, and unfortunately, I was correct. However, I appreciated how the overall plot was adapted for a faster pace, and both Anne Hathaway and Nicolas Galitzine delivered strong performances. My only gripe is that Ella Rubin seemed too old to convincingly portray Anne Hathaway's teenage daughter; in certain scenes, they resembled siblings rather than mother and daughter, which detracted from the immersion. Nevertheless, the movie excels, particularly in its departure from the book's ending, providing readers with a satisfying closure."," Only one thing"
"69","The Idea of You","renae-00368","2 May 2024","","I am not going to pick apart every detail of this movie. I haven't read the book. I'm not a huge Anne Hathaway fan. But I loved every moment of this movie and how it made me feel. I felt like I was on a holiday from life - I'm not a mother and I'm not yet 40, but I see so many of us living a mundane life, putting ourselves second whether it's for careers or children, and so the excitement of being caught up in the most unexpected fantasy romance is really awakening. I think the lead actors had impeccable chemistry, I enjoyed every little nuance of body language and dialogue (which of course, cannot be perfect, real life isn't perfect!). I will watch this again - thank you for making it!"," Signed up to boost these reviews"
"70","The Idea of You","MyMovieTVRomance","3 May 2024","5/10","Take the 2023 Jennifer Lopez film Marry Me, mix it with the 1999 Julia Roberts film Notting Hill, and you get this movie basically.Good for what it is. But, why do people have to go and make things so complicated, in the words of Avril Lavigne?This movie was pleasant, but also frustrating because the female character was too hung up on her age and what other people thought. Meanwhile, she had a literal Prince charming they're waiting for her, time and time again. All that precious time wasted, worrying over nothing.If anything, this movie demonstrates why people shouldn't let anything get in the way of true love, how silly it is to do so."," Don't throw love away because of other people's ideas of you!"
"71","Mother of the Bride","helmahvg","11 May 2024","","I don't know if I actually hate this movie or that I just very much dislike it. What a horrible storyline and so unbelievable. I think the only decent thing I have to say about it is that the quality of the shots is actually quite allright.The actors who were supposed to be mother and daughter and who were supposedly father and son felt nothing like it. I don't have anything against the actors, they just did not match at all. They felt like the more believable relation towards eachother would have been as friends, but just with an age gap. And how weird was the story; all the events happened within seconds and the bride said her mother was a piece of work but they could not be more lovely people. There was no real-life drama and no trauma (good for them).But finally; how weird and how horrible would it be if your mother and father-in-law got engaged. I could not see the fact that my mother got a relationship separate from that my mother is dating my husbands dad. That's just too much."," Just too awkward"
"72","Mother of the Bride","stephensdelicia-95654","10 May 2024","4/10","I usually like light rom-com movies but this one was not all that great. The setting were it took place was beautiful but the movie didn't use enough of it. I thought the acting in this was very wooden and some of the dialog was so cringe worthy. Booke Shileds looked really good for her age of being almost 60 but, something about her eyebrows really bugged me. Benjamin Bratt as a 60 year old is still very cute. I know this was suppose to be a comady but I didn't laugh at any of it. I was glad to see Star Trek: Discovery's Wilson Cruz in the movie. I think he is a good actor. The movie was only good for a one time watch and I would never watch it again. It's a type of move for when your bored and don't have anything else to watch."," Another silly Netflex movie"
"73","Mother of the Bride","lisafordeay","9 May 2024","","Mother Of The Bride is a 2024 romantic comedy starring Brooke Shields(A Castle for Christmas),Miranda Cosgrove(I Carly),Benjamin Bratt(Miss Congenality) and Chad Michael Murray(A Cinderella Story).Directed by Mark Waters(Freaky Friday,Just Like Heaven),the story follows a doctor named Lana Winslow(Shields),who finds out that her only daughter(Cosgrove) is getting married to RJ. So both Lana and her daughter travel to Thailand where Lana gets the shock of her life. She discovers that her daughters future father in law is no other than Will(Bratt),the man that broke her mom's heart during college. Will romance blossom again?.Overall this film was so so. The actors were good,but the concept was just weird. If the two main leads get married then that means that they are now step siblings since Lana and Will get together."," A predictable movie with some famous faces"
"74","Mother of the Bride","susiegaynormcgowan","12 May 2024","4/10","When you watch a rom com you can nearly expect what's going to happen, this is no different. However the plot is utter ridiculous even by rom com standards. Most of the actors have no chemistry and the production is choppy to say the least. Brooke Shields isnt bad, Rachael Harris (Lucifer) has some good lines, Wilson Cruz (Star Trek Discovery) has some good lines too. Miranda Cosgrove and Sean Teale (the bride and groom in the movie) have zero chemistry. Im not even sure why Chad Michael Murray's character Will was even necessary for this movie. The best part of the whole film is the beautiful scenery. Most of the film is utter cringeworthy stuff. Save yourself 90 mins and watch something else."," Even for rom com lovers this is terrible"
"75","Mother of the Bride","klauzbiomed","10 May 2024","","I knew it was a predictable movie, but the script and the acting is so bad executed that it becomes impossible to buy the story. There isn't chemistry among the actors. The bride and the groom seems like friends or strangers, and the relationship between Brooke Shields and her romantic interest doesn't work at all.Everything fells like a bunch of prefabricated scenes glue together with poor edition. In my opinion this is the problem of Netflix, they don't wanna take risks. Just go for familiar faces with terrible scripts and poor acting. It could be a nice return for Brooke Shields, but it was disappointing to me."," Poor acting"
"76","Mother of the Bride","terrylarosa","10 May 2024","5/10","After suffering through Anyone but You that was as unfunny as you can get we get another massively unfunny rom com. Brooke is brittle, overbearing, doesn't have any comedic chops and showing she's not a good actress. Was she ever? This was awful beyond belief. It's been years since I've seen a good rom com. Avoid at all costs. It gets one extra star for some of the locations. Made it halfway before I couldn't take anymore. I have to keep writing. If I could just keep one soul from seeing the travesty then I've done my due diligence. FF to the wedding and even that was awful and robotic. Whew made it."," Another rom com nightmare"
